StartDateUTC,WindSpeed,WindDirection,SpeedOG,ObsWindSpeedTrue,ObsWindDirTrue,Heading
2024-04-06 06:00,2.77,233.37,0.09,,,0.0
2024-04-06 06:10,2.77,233.37,0.2,,,0.0
2024-04-06 06:20,2.77,233.37,0.25,,,90.0
2024-04-06 06:30,2.77,233.37,0.3,,,90.0
2024-04-06 06:40,2.77,233.37,0.3,,,0.0
2024-04-06 06:50,2.77,233.37,0.27,,,135.03
2024-04-06 07:00,2.77,233.37,0.08,,,0.0
2024-04-06 07:10,2.77,233.37,0.05,,,0.0
2024-04-06 07:20,2.77,233.37,0.2,,,180.0
2024-04-06 07:30,2.77,233.37,0.1,,,270.0
2024-04-06 07:40,2.77,233.37,0.08,,,0.0
2024-04-06 07:50,2.77,233.37,0.1,,,0.0
2024-04-06 08:00,2.91,261.51,0.05,,,0.0
2024-04-06 08:10,2.91,261.51,0.0,,,180.0
2024-04-06 08:20,2.91,261.51,0.1,,,0.0
2024-04-06 08:30,2.91,261.51,0.06,,,0.0
2024-04-06 08:40,2.91,261.51,0.05,,,0.0
2024-04-06 08:50,2.91,261.51,0.05,,,0.0
2024-04-06 09:00,2.91,261.51,0.0,,,0.0
2024-04-06 09:10,2.91,261.51,0.09,,,0.0
2024-04-06 09:20,2.91,261.51,0.0,,,0.0
2024-04-06 09:30,2.91,261.51,0.0,,,0.0
2024-04-06 09:40,2.91,261.51,0.0,,,0.0
2024-04-06 09:50,2.91,261.51,0.0,,,0.0
2024-04-06 10:00,3.01,298.7,0.0,,,0.0
2024-04-06 10:10,3.01,298.7,0.0,,,0.0
2024-04-06 10:20,3.01,298.7,0.0,,,0.0
2024-04-06 10:30,3.01,298.7,0.0,,,0.0
2024-04-06 10:40,3.01,298.7,0.0,,,0.0
2024-04-06 10:50,3.01,298.7,0.0,,,0.0
2024-04-06 11:00,3.01,298.7,0.0,,,0.0
2024-04-06 11:10,3.01,298.7,0.0,,,0.0
2024-04-06 11:20,3.01,298.7,0.0,,,0.0
2024-04-06 11:30,3.01,298.7,0.0,,,0.0
2024-04-06 11:40,3.01,298.7,0.0,,,0.0
2024-04-06 11:50,3.01,298.7,0.0,,,0.0
2024-04-06 12:00,2.76,303.58,0.0,,,0.0
2024-04-06 12:10,2.76,303.58,0.0,,,0.0
2024-04-06 12:20,2.76,303.58,0.06,,,0.0
2024-04-06 12:30,2.76,303.58,0.1,,,0.0
2024-04-06 12:40,2.76,303.58,0.1,,,0.0
2024-04-06 12:50,2.76,303.58,0.1,,,0.0
2024-04-06 13:00,2.76,303.58,0.1,,,0.0
2024-04-06 13:10,2.76,303.58,0.2,,,0.0
2024-04-06 13:20,2.76,303.58,0.26,,,0.0
2024-04-06 13:30,2.76,303.58,0.44,,,315.03
2024-04-06 13:40,2.76,303.58,0.5,,,270.0
2024-04-06 13:50,2.76,303.58,0.35,,,180.0
2024-04-06 14:00,1.89,319.54,0.11,,,0.0
2024-04-06 14:10,1.89,319.54,0.1,,,0.0
2024-04-06 14:20,1.89,319.54,0.1,,,0.0
2024-04-06 14:30,1.89,319.54,0.13,,,0.0
2024-04-06 14:40,1.89,319.54,0.1,,,0.0
2024-04-06 14:50,1.89,319.54,0.0,,,0.0
2024-04-06 15:00,1.89,319.54,0.0,,,0.0
2024-04-06 15:10,1.89,319.54,0.0,,,0.0
2024-04-06 15:20,1.89,319.54,0.0,,,0.0
2024-04-06 15:30,1.89,319.54,0.09,,,0.0
2024-04-06 15:40,1.89,319.54,0.24,,,135.03
2024-04-06 16:40,3.21,76.61,10.27,,,196.37
2024-04-06 17:00,3.21,76.61,10.86,,,123.14
2024-04-06 17:10,3.21,76.61,10.61,,,125.25
2024-04-06 17:20,3.21,76.61,11.08,,,123.72
2024-04-06 17:30,3.21,76.61,11.25,,,124.85
2024-04-06 17:40,3.21,76.61,11.38,,,124.72
2024-04-06 17:50,3.21,76.61,11.21,,,125.86
2024-04-06 18:00,4.87,71.37,11.31,,,125.56
2024-04-06 18:10,4.87,71.37,11.07,,,123.72
2024-04-06 18:20,4.87,71.37,10.79,,,125.02
2024-04-06 18:30,4.87,71.37,10.76,,,124.31
2024-04-06 18:40,4.87,71.37,11.16,,,125.86
2024-04-06 18:50,4.87,71.37,11.41,,,125.34
2024-04-06 19:00,4.87,71.37,11.46,,,123.71
2024-04-06 19:10,4.87,71.37,11.62,,,125.56
2024-04-06 19:20,4.87,71.37,11.38,,,126.49
2024-04-06 19:30,4.87,71.37,11.07,,,128.31
2024-04-06 19:40,4.87,71.37,11.23,,,130.63
2024-04-06 19:50,4.87,71.37,11.36,,,130.12
2024-04-06 20:00,5.95,59.97,11.4,,,130.84
2024-04-06 20:10,5.95,59.97,11.25,,,129.31
2024-04-06 20:20,5.95,59.97,11.2,,,128.68
2024-04-06 20:30,5.95,59.97,11.44,,,130.84
2024-04-06 20:40,5.95,59.97,11.61,,,130.39
2024-04-06 20:50,5.95,59.97,11.65,,,130.84
2024-04-06 21:00,5.95,59.97,11.46,,,131.44
2024-04-06 21:10,5.95,59.97,11.2,,,127.43
2024-04-06 21:20,5.95,59.97,11.1,,,127.43
2024-04-06 21:30,5.95,59.97,11.1,,,127.71
2024-04-06 21:40,5.95,59.97,11.15,,,129.31
2024-04-06 21:50,5.95,59.97,11.25,,,133.17
2024-04-06 22:00,5.1,36.21,11.31,,,133.17
2024-04-06 22:10,5.1,36.21,11.42,,,131.84
2024-04-06 22:20,5.1,36.21,11.54,,,133.47
2024-04-06 22:30,5.1,36.21,11.49,,,131.84
2024-04-06 22:40,5.1,36.21,11.53,,,133.17
2024-04-06 22:50,5.1,36.21,11.6,,,132.15
2024-04-06 23:00,5.1,36.21,11.59,,,131.44
2024-04-06 23:10,5.1,36.21,11.45,,,132.15
2024-04-06 23:20,5.1,36.21,11.54,,,130.38
2024-04-06 23:30,5.1,36.21,11.05,,,115.21
2024-04-06 23:40,5.1,36.21,11.2,,,115.57
2024-04-06 23:50,5.1,36.21,11.2,,,117.49
,,,,,,
2024-04-07 00:00,3.54,28.1,11.2,,,116.58
2024-04-07 00:10,3.54,28.1,11.17,,,116.58
2024-04-07 00:20,3.54,28.1,10.97,,,116.58
2024-04-07 00:30,3.54,28.1,11.07,,,117.49
2024-04-07 00:40,3.54,28.1,11.0,,,115.65
2024-04-07 00:50,3.54,28.1,10.93,,,115.21
2024-04-07 04:00,1.22,296.21,11.2,,,122.01
2024-04-07 04:10,1.22,296.21,11.2,,,121.44
2024-04-07 04:20,1.22,296.21,11.1,,,122.01
2024-04-07 04:30,1.22,296.21,11.03,,,123.12
2024-04-07 04:40,1.22,296.21,11.01,,,121.77
2024-04-07 04:50,1.22,296.21,10.96,,,123.12
2024-04-07 05:00,1.22,296.21,10.86,,,123.12
2024-04-07 05:10,1.22,296.21,10.9,,,121.44
2024-04-07 05:20,1.22,296.21,10.86,,,122.48
2024-04-07 05:30,1.22,296.21,10.85,,,123.12
2024-04-07 05:40,1.22,296.21,10.95,,,129.0
2024-04-07 05:50,1.22,296.21,10.85,,,130.37
2024-04-07 06:00,0.65,157.25,10.8,,,131.64
2024-04-07 06:30,0.65,157.25,5.77,,,135.01
2024-04-07 06:40,0.65,157.25,6.7,,,131.99
2024-04-07 07:10,0.65,157.25,5.62,,,129.3
2024-04-07 07:20,0.65,157.25,6.46,,,132.28
2024-04-07 07:30,0.65,157.25,6.7,,,132.28
2024-04-07 08:10,0.87,137.52,6.3,,,126.88
2024-04-07 08:40,0.87,137.52,4.25,,,108.44
2024-04-07 08:50,0.87,137.52,4.76,,,79.69
2024-04-07 09:00,0.87,137.52,5.34,,,48.36
2024-04-07 09:40,0.87,137.52,2.54,,,108.44
2024-04-07 10:00,5.2,42.54,0.99,,,315.01
2024-04-07 10:50,5.2,42.54,6.85,,,85.91
2024-04-07 11:20,5.2,42.54,10.83,,,76.5
2024-04-07 11:30,5.2,42.54,11.07,,,63.43
2024-04-07 11:40,5.2,42.54,10.38,,,53.12
2024-04-07 11:50,5.2,42.54,11.79,,,74.47
2024-04-07 12:10,4.96,40.01,7.39,,,319.41
2024-04-07 13:10,4.96,40.01,0.43,,,180.0
2024-04-07 13:20,4.96,40.01,0.04,,,0.0
2024-04-07 13:30,4.96,40.01,0.0,,,0.0
2024-04-07 13:40,4.96,40.01,0.0,,,0.0
2024-04-07 13:50,4.96,40.01,0.0,,,0.0
2024-04-07 14:00,4.72,39.79,0.0,,,0.0
2024-04-07 14:10,4.72,39.79,0.0,,,0.0
2024-04-07 14:20,4.72,39.79,0.0,,,0.0
2024-04-07 14:30,4.72,39.79,0.0,,,0.0
2024-04-07 14:40,4.72,39.79,0.0,,,0.0
2024-04-07 14:50,4.72,39.79,0.0,,,0.0
2024-04-07 15:00,4.72,39.79,0.0,,,0.0
2024-04-07 15:10,4.72,39.79,0.0,,,0.0
2024-04-07 15:20,4.72,39.79,0.0,,,0.0
2024-04-07 15:30,4.72,39.79,0.0,,,0.0
2024-04-07 15:40,4.72,39.79,0.0,,,0.0
2024-04-07 15:50,4.72,39.79,0.0,,,0.0
2024-04-07 16:00,4.49,42.24,0.0,,,0.0
2024-04-07 16:10,4.49,42.24,0.0,,,0.0
2024-04-07 16:20,4.49,42.24,0.0,,,0.0
2024-04-07 16:30,4.49,42.24,0.0,,,0.0
2024-04-07 16:40,4.49,42.24,0.0,,,0.0
2024-04-07 16:50,4.49,42.24,0.0,,,0.0
2024-04-07 17:00,4.49,42.24,0.0,,,0.0
2024-04-07 17:10,4.49,42.24,0.0,,,0.0
2024-04-07 17:20,4.49,42.24,0.0,,,0.0
2024-04-07 17:30,4.49,42.24,0.0,,,0.0
2024-04-07 17:40,4.49,42.24,0.0,,,0.0
2024-04-07 17:50,4.49,42.24,0.0,,,0.0
2024-04-07 18:00,4.31,42.03,0.0,,,0.0
2024-04-07 18:10,4.31,42.03,0.0,,,0.0
2024-04-07 18:20,4.31,42.03,0.0,,,0.0
2024-04-07 18:30,4.31,42.03,0.0,,,0.0
2024-04-07 18:40,4.31,42.03,0.0,,,0.0
2024-04-07 18:50,4.31,42.03,0.0,,,0.0
2024-04-07 19:00,4.31,42.03,0.0,,,0.0
2024-04-07 19:10,4.31,42.03,0.0,,,0.0
2024-04-07 19:20,4.31,42.03,0.0,,,0.0
2024-04-07 19:30,4.31,42.03,0.0,,,0.0
2024-04-07 19:40,4.31,42.03,0.0,,,0.0
2024-04-07 19:50,4.31,42.03,0.0,,,0.0
2024-04-07 20:00,3.7,41.15,0.0,,,0.0
2024-04-07 20:10,3.7,41.15,0.0,,,0.0
2024-04-07 20:20,3.7,41.15,0.0,,,0.0
2024-04-07 20:30,3.7,41.15,0.0,,,0.0
2024-04-07 20:40,3.7,41.15,0.0,,,0.0
2024-04-07 20:50,3.7,41.15,0.0,,,0.0
2024-04-07 21:00,3.7,41.15,0.0,,,0.0
2024-04-07 21:10,3.7,41.15,0.0,,,0.0
2024-04-07 21:20,3.7,41.15,0.0,,,0.0
2024-04-07 21:30,3.7,41.15,0.0,,,0.0
2024-04-07 21:40,3.7,41.15,0.0,,,0.0
2024-04-07 21:50,3.7,41.15,0.0,,,0.0
2024-04-07 22:00,2.66,38.7,0.0,,,0.0
2024-04-07 22:10,2.66,38.7,0.0,,,0.0
2024-04-07 22:20,2.66,38.7,0.0,,,0.0
2024-04-07 22:30,2.66,38.7,0.0,,,0.0
2024-04-07 22:40,2.66,38.7,0.0,,,0.0
2024-04-07 22:50,2.66,38.7,0.0,,,0.0
2024-04-07 23:00,2.66,38.7,0.0,,,0.0
2024-04-07 23:10,2.66,38.7,0.0,,,0.0
2024-04-07 23:20,2.66,38.7,0.0,,,0.0
2024-04-07 23:30,2.66,38.7,0.0,,,0.0
2024-04-07 23:40,2.66,38.7,0.0,,,0.0
2024-04-07 23:50,2.66,38.7,0.0,,,0.0
,,,,,,
2024-04-08 00:00,0.9,48.53,0.0,,,0.0
2024-04-08 00:10,0.9,48.53,0.0,,,0.0
2024-04-08 00:20,0.9,48.53,0.0,,,0.0
2024-04-08 00:30,0.9,48.53,0.0,,,0.0
2024-04-08 00:40,0.9,48.53,0.0,,,0.0
2024-04-08 00:50,0.9,48.53,0.0,,,0.0
2024-04-08 01:00,0.9,48.53,0.0,,,0.0
2024-04-08 01:10,0.9,48.53,0.0,,,0.0
2024-04-08 01:20,0.9,48.53,0.0,,,0.0
2024-04-08 01:30,0.9,48.53,0.0,,,0.0
2024-04-08 01:40,0.9,48.53,0.0,,,0.0
2024-04-08 01:50,0.9,48.53,0.0,,,0.0
2024-04-08 02:00,0.74,271.09,0.0,,,0.0
2024-04-08 02:10,0.74,271.09,0.0,,,0.0
2024-04-08 02:20,0.74,271.09,0.0,,,0.0
2024-04-08 02:30,0.74,271.09,0.0,,,0.0
2024-04-08 02:40,0.74,271.09,0.0,,,0.0
2024-04-08 02:50,0.74,271.09,0.0,,,0.0
2024-04-08 03:00,0.74,271.09,0.0,,,0.0
2024-04-08 03:10,0.74,271.09,0.0,,,0.0
2024-04-08 03:20,0.74,271.09,0.0,,,0.0
2024-04-08 03:30,0.74,271.09,0.0,,,0.0
2024-04-08 03:40,0.74,271.09,0.0,,,0.0
2024-04-08 03:50,0.74,271.09,0.0,,,0.0
2024-04-08 04:00,2.59,277.4,0.0,,,0.0
2024-04-08 04:10,2.59,277.4,0.0,,,0.0
2024-04-08 04:20,2.59,277.4,0.0,,,0.0
2024-04-08 04:30,2.59,277.4,0.0,,,0.0
2024-04-08 04:40,2.59,277.4,0.0,,,0.0
2024-04-08 04:50,2.59,277.4,0.0,,,0.0
2024-04-08 05:00,2.59,277.4,0.0,,,0.0
2024-04-08 05:10,2.59,277.4,0.0,,,0.0
2024-04-08 05:20,2.59,277.4,0.0,,,0.0
2024-04-08 05:30,2.59,277.4,0.0,,,0.0
2024-04-08 05:40,2.59,277.4,0.0,,,0.0
2024-04-08 05:50,2.59,277.4,0.0,,,0.0
2024-04-08 06:00,1.38,292.88,0.0,,,0.0
2024-04-08 06:10,1.38,292.88,0.0,,,0.0
2024-04-08 06:20,1.38,292.88,0.0,,,0.0
2024-04-08 06:30,1.38,292.88,0.0,,,0.0
2024-04-08 06:40,1.38,292.88,0.0,,,0.0
2024-04-08 06:50,1.38,292.88,0.0,,,0.0
2024-04-08 07:00,1.38,292.88,0.0,,,0.0
2024-04-08 07:10,1.38,292.88,0.0,,,0.0
2024-04-08 07:20,1.38,292.88,0.0,,,0.0
2024-04-08 07:30,1.38,292.88,0.0,,,0.0
2024-04-08 07:40,1.38,292.88,0.0,,,0.0
2024-04-08 07:50,1.38,292.88,0.0,,,0.0
2024-04-08 08:00,1.08,12.02,0.0,,,0.0
2024-04-08 08:10,1.08,12.02,0.0,,,0.0
2024-04-08 08:20,1.08,12.02,0.0,,,0.0
2024-04-08 08:30,1.08,12.02,0.0,,,0.0
2024-04-08 08:40,1.08,12.02,0.0,,,0.0
2024-04-08 08:50,1.08,12.02,0.0,,,0.0
2024-04-08 09:00,1.08,12.02,0.0,,,0.0
2024-04-08 09:10,1.08,12.02,0.0,,,0.0
2024-04-08 09:20,1.08,12.02,0.0,,,0.0
2024-04-08 09:30,1.08,12.02,0.0,,,0.0
2024-04-08 09:40,1.08,12.02,0.0,,,0.0
2024-04-08 09:50,1.08,12.02,0.0,,,0.0
2024-04-08 10:00,2.7,45.39,0.0,,,0.0
2024-04-08 10:10,2.7,45.39,0.0,,,0.0
2024-04-08 10:20,2.7,45.39,0.0,,,0.0
2024-04-08 10:30,2.7,45.39,0.0,,,0.0
2024-04-08 10:40,2.7,45.39,0.0,,,0.0
2024-04-08 10:50,2.7,45.39,0.0,,,0.0
2024-04-08 11:00,2.7,45.39,0.0,,,0.0
2024-04-08 11:10,2.7,45.39,0.0,,,0.0
2024-04-08 11:20,2.7,45.39,0.0,,,0.0
2024-04-08 11:30,2.7,45.39,0.0,,,0.0
2024-04-08 11:40,2.7,45.39,0.0,,,0.0
2024-04-08 11:50,2.7,45.39,0.0,,,0.0
2024-04-08 12:00,3.58,40.17,0.0,,,0.0
2024-04-08 12:10,3.58,40.17,0.0,,,0.0
2024-04-08 12:20,3.58,40.17,0.0,,,0.0
2024-04-08 12:30,3.58,40.17,0.0,,,0.0
2024-04-08 12:40,3.58,40.17,0.0,,,0.0
2024-04-08 12:50,3.58,40.17,0.0,,,0.0
2024-04-08 13:00,3.58,40.17,0.0,,,0.0
2024-04-08 13:10,3.58,40.17,0.0,,,0.0
2024-04-08 13:20,3.58,40.17,0.0,,,0.0
2024-04-08 13:30,3.58,40.17,0.0,,,0.0
2024-04-08 13:40,3.58,40.17,0.0,,,0.0
2024-04-08 13:50,3.58,40.17,0.0,,,0.0
2024-04-08 14:00,4.13,34.45,0.0,,,0.0
2024-04-08 14:10,4.13,34.45,0.0,,,0.0
2024-04-08 14:20,4.13,34.45,0.0,,,0.0
2024-04-08 14:30,4.13,34.45,0.0,,,0.0
2024-04-08 14:40,4.13,34.45,0.0,,,0.0
2024-04-08 14:50,4.13,34.45,0.0,,,0.0
2024-04-08 15:00,4.13,34.45,0.0,,,0.0
2024-04-08 15:10,4.13,34.45,0.0,,,0.0
2024-04-08 15:20,4.13,34.45,0.0,,,0.0
2024-04-08 15:30,4.13,34.45,0.0,,,0.0
2024-04-08 15:40,4.13,34.45,0.0,,,0.0
2024-04-08 15:50,4.13,34.45,0.0,,,0.0
2024-04-08 16:00,4.38,27.14,0.0,,,0.0
2024-04-08 16:10,4.38,27.14,0.0,,,0.0
2024-04-08 16:20,4.38,27.14,0.0,,,0.0
2024-04-08 16:30,4.38,27.14,0.0,,,0.0
2024-04-08 16:40,4.38,27.14,0.0,,,0.0
2024-04-08 16:50,4.38,27.14,0.0,,,0.0
2024-04-08 17:00,4.38,27.14,0.0,,,0.0
2024-04-08 17:10,4.38,27.14,0.0,,,0.0
2024-04-08 17:20,4.38,27.14,0.0,,,0.0
2024-04-08 17:30,4.38,27.14,0.0,,,0.0
2024-04-08 17:40,4.38,27.14,0.0,,,0.0
2024-04-08 17:50,4.38,27.14,0.0,,,0.0
2024-04-08 18:00,4.01,25.27,0.0,,,0.0
2024-04-08 18:10,4.01,25.27,0.0,,,0.0
2024-04-08 18:20,4.01,25.27,0.0,,,0.0
2024-04-08 18:30,4.01,25.27,0.0,,,0.0
2024-04-08 18:40,4.01,25.27,0.0,,,0.0
2024-04-08 22:00,3.93,12.4,0.0,,,0.0
2024-04-08 22:10,3.93,12.4,0.0,,,0.0
2024-04-08 22:20,3.93,12.4,0.0,,,0.0
2024-04-08 22:30,3.93,12.4,0.0,,,0.0
2024-04-08 22:40,3.93,12.4,0.0,,,0.0
2024-04-08 22:50,3.93,12.4,0.0,,,0.0
2024-04-08 23:00,3.93,12.4,0.0,,,0.0
2024-04-08 23:10,3.93,12.4,0.0,,,0.0
2024-04-08 23:20,3.93,12.4,0.0,,,0.0
2024-04-08 23:30,3.93,12.4,0.0,,,0.0
2024-04-08 23:40,3.93,12.4,0.0,,,0.0
2024-04-08 23:50,3.93,12.4,0.0,,,0.0
,,,,,,
2024-04-09 00:00,3.02,36.58,0.0,,,0.0
2024-04-09 00:10,3.02,36.58,0.0,,,0.0
2024-04-09 00:20,3.02,36.58,0.0,,,0.0
2024-04-09 00:30,3.02,36.58,0.0,,,0.0
2024-04-09 00:40,3.02,36.58,0.0,,,0.0
2024-04-09 00:50,3.02,36.58,0.0,,,0.0
2024-04-09 01:00,3.02,36.58,0.0,,,0.0
2024-04-09 01:10,3.02,36.58,0.0,,,0.0
2024-04-09 01:20,3.02,36.58,0.0,,,0.0
2024-04-09 01:30,3.02,36.58,0.0,,,0.0
2024-04-09 01:40,3.02,36.58,0.0,,,0.0
2024-04-09 01:50,3.02,36.58,0.0,,,0.0
2024-04-09 02:00,2.64,64.88,0.0,,,0.0
2024-04-09 02:10,2.64,64.88,0.0,,,0.0
2024-04-09 02:20,2.64,64.88,0.0,,,0.0
2024-04-09 02:30,2.64,64.88,0.0,,,0.0
2024-04-09 02:40,2.64,64.88,0.0,,,0.0
2024-04-09 02:50,2.64,64.88,0.0,,,0.0
2024-04-09 03:00,2.64,64.88,0.0,,,0.0
2024-04-09 03:10,2.64,64.88,0.0,,,0.0
2024-04-09 03:20,2.64,64.88,0.0,,,0.0
2024-04-09 03:30,2.64,64.88,0.0,,,0.0
2024-04-09 03:40,2.64,64.88,0.0,,,0.0
2024-04-09 03:50,2.64,64.88,0.0,,,0.0
2024-04-09 04:00,4.47,84.82,0.0,,,0.0
2024-04-09 04:10,4.47,84.82,0.29,,,0.0
2024-04-09 04:20,4.47,84.82,0.61,,,44.99
2024-04-09 05:00,4.47,84.82,9.27,,,142.13
2024-04-09 05:10,4.47,84.82,8.68,,,142.6
2024-04-09 05:20,4.47,84.82,7.78,,,132.28
2024-04-09 05:50,4.47,84.82,13.73,,,72.75
2024-04-09 06:00,7.02,47.91,13.9,,,70.97
2024-04-09 06:10,7.02,47.91,13.99,,,74.74
2024-04-09 06:20,7.02,47.91,14.11,,,78.36
2024-04-09 06:30,7.02,47.91,14.28,,,80.84
2024-04-09 06:40,7.02,47.91,14.12,,,85.23
2024-04-09 06:50,7.02,47.91,14.12,,,85.23
2024-04-09 07:00,7.02,47.91,14.2,,,85.23
2024-04-09 07:10,7.02,47.91,14.25,,,86.73
2024-04-09 07:20,7.02,47.91,14.35,,,81.12
2024-04-09 07:30,7.02,47.91,14.64,,,75.96
2024-04-09 07:50,7.02,47.91,17.26,,,49.96
2024-04-09 08:00,4.85,34.35,17.1,,,48.64
2024-04-09 08:10,4.85,34.35,17.04,,,49.96
2024-04-09 08:20,4.85,34.35,16.99,,,54.77
2024-04-09 08:30,4.85,34.35,16.81,,,53.74
2024-04-09 08:40,4.85,34.35,16.8,,,52.59
2024-04-09 08:50,4.85,34.35,16.76,,,42.08
2024-04-09 09:00,4.85,34.35,16.95,,,48.23
2024-04-09 09:10,4.85,34.35,16.44,,,32.14
2024-04-09 09:20,4.85,34.35,16.4,,,27.81
2024-04-09 09:30,4.85,34.35,16.4,,,27.46
2024-04-09 09:40,4.85,34.35,16.46,,,39.39
2024-04-09 09:50,4.85,34.35,16.39,,,33.68
2024-04-09 10:00,5.04,59.19,16.33,,,27.81
2024-04-09 10:10,5.04,59.19,16.29,,,25.63
2024-04-09 10:20,5.04,59.19,16.23,,,24.67
2024-04-09 10:30,5.04,59.19,16.16,,,22.98
2024-04-09 10:40,5.04,59.19,16.2,,,26.55
2024-04-09 10:50,5.04,59.19,16.14,,,25.1
2024-04-09 11:00,5.04,59.19,16.07,,,25.26
2024-04-09 11:10,5.04,59.19,16.05,,,23.37
2024-04-09 11:20,5.04,59.19,16.02,,,27.81
2024-04-09 11:30,5.04,59.19,15.95,,,33.67
2024-04-09 11:40,5.04,59.19,15.8,,,20.71
2024-04-09 11:50,5.04,59.19,15.89,,,19.43
2024-04-09 12:00,6.33,59.47,15.87,,,19.35
2024-04-09 12:10,6.33,59.47,15.9,,,20.71
2024-04-09 12:20,6.33,59.47,15.9,,,20.71
2024-04-09 12:30,6.33,59.47,15.9,,,20.71
2024-04-09 12:40,6.33,59.47,15.94,,,22.97
2024-04-09 12:50,6.33,59.47,15.85,,,23.37
2024-04-09 13:00,6.33,59.47,16.03,,,22.97
2024-04-09 13:10,6.33,59.47,16.0,,,25.26
2024-04-09 13:20,6.33,59.47,16.0,,,27.96
2024-04-09 13:30,6.33,59.47,16.0,,,32.88
2024-04-09 13:40,6.33,59.47,16.0,,,33.66
2024-04-09 13:50,6.33,59.47,15.92,,,30.44
2024-04-09 14:00,6.58,59.89,15.89,,,22.05
2024-04-09 14:10,6.58,59.89,15.83,,,23.17
2024-04-09 14:20,6.58,59.89,15.9,,,25.25
2024-04-09 14:30,6.58,59.89,16.0,,,24.6
2024-04-09 14:40,6.58,59.89,16.0,,,27.79
2024-04-09 14:50,6.58,59.89,15.96,,,28.46
2024-04-09 15:00,6.58,59.89,15.97,,,25.25
2024-04-09 15:10,6.58,59.89,15.97,,,23.93
2024-04-09 15:20,6.58,59.89,15.84,,,22.59
2024-04-09 15:30,6.58,59.89,16.1,,,21.77
2024-04-09 15:40,6.58,59.89,16.1,,,22.04
2024-04-09 15:50,6.58,59.89,16.1,,,21.51
2024-04-09 16:00,8.24,53.95,16.2,,,30.22
2024-04-09 16:10,8.24,53.95,16.1,,,31.66
2024-04-09 16:20,8.24,53.95,16.25,,,31.66
2024-04-09 16:30,8.24,53.95,16.16,,,31.46
2024-04-09 16:40,8.24,53.95,16.11,,,30.61
2024-04-09 16:50,8.24,53.95,16.55,,,30.65
2024-04-09 17:00,8.24,53.95,16.6,,,29.01
2024-04-09 17:10,8.24,53.95,16.6,,,28.35
2024-04-09 17:20,8.24,53.95,16.6,,,30.21
2024-04-09 17:30,8.24,53.95,16.66,,,31.38
2024-04-09 17:40,8.24,53.95,16.69,,,28.56
2024-04-09 17:50,8.24,53.95,16.7,,,24.97
2024-04-09 18:00,8.49,56.5,16.6,,,22.34
2024-04-09 18:10,8.49,56.5,16.61,,,25.42
2024-04-09 18:20,8.49,56.5,16.64,,,28.34
2024-04-09 18:30,8.49,56.5,16.6,,,29.3
2024-04-09 18:40,8.49,56.5,16.54,,,28.83
2024-04-09 18:50,8.49,56.5,16.5,,,29.69
2024-04-09 19:00,8.49,56.5,16.5,,,27.92
2024-04-09 19:10,8.49,56.5,16.32,,,27.92
2024-04-09 19:20,8.49,56.5,16.28,,,27.77
2024-04-09 19:30,8.49,56.5,16.15,,,26.51
2024-04-09 19:40,8.49,56.5,16.1,,,22.94
2024-04-09 19:50,8.49,56.5,16.1,,,22.57
2024-04-09 20:00,7.92,58.34,16.18,,,31.63
2024-04-09 20:10,7.92,58.34,16.1,,,34.52
2024-04-09 20:20,7.92,58.34,15.99,,,36.79
2024-04-09 20:30,7.92,58.34,15.86,,,31.63
2024-04-09 20:40,7.92,58.34,15.86,,,30.39
2024-04-09 20:50,7.92,58.34,15.76,,,29.13
2024-04-09 21:00,7.92,58.34,15.74,,,30.39
2024-04-09 21:10,7.92,58.34,15.69,,,32.39
2024-04-09 21:20,7.92,58.34,15.9,,,33.1
2024-04-09 21:30,7.92,58.34,15.8,,,34.13
2024-04-09 21:40,7.92,58.34,15.8,,,35.82
2024-04-09 21:50,7.92,58.34,15.8,,,35.62
2024-04-09 22:00,7.9,57.76,15.8,,,36.78
2024-04-09 22:10,7.9,57.76,15.8,,,34.5
2024-04-09 22:20,7.9,57.76,15.8,,,34.5
2024-04-09 22:30,7.9,57.76,15.9,,,34.5
2024-04-09 22:40,7.9,57.76,15.9,,,35.81
2024-04-09 22:50,7.9,57.76,16.0,,,35.61
2024-04-09 23:00,7.9,57.76,16.0,,,34.78
2024-04-09 23:10,7.9,57.76,16.1,,,35.65
2024-04-09 23:20,7.9,57.76,16.0,,,37.13
2024-04-09 23:30,7.9,57.76,16.0,,,35.92
2024-04-09 23:40,7.9,57.76,15.93,,,38.05
2024-04-09 23:50,7.9,57.76,16.04,,,40.9
,,,,,,
2024-04-10 00:00,9.18,53.42,16.2,,,40.49
2024-04-10 00:10,9.18,53.42,16.2,,,37.08
2024-04-10 00:20,9.18,53.42,16.3,,,35.92
2024-04-10 00:30,9.18,53.42,16.4,,,35.8
2024-04-10 00:40,9.18,53.42,16.4,,,37.88
2024-04-10 00:50,9.18,53.42,16.4,,,46.35
2024-04-10 01:00,9.18,53.42,16.25,,,36.75
2024-04-10 01:10,9.18,53.42,16.54,,,24.35
2024-04-10 01:20,9.18,53.42,16.54,,,25.84
2024-04-10 01:30,9.18,53.42,16.25,,,30.85
2024-04-10 01:40,9.18,53.42,16.3,,,32.79
2024-04-10 01:50,9.18,53.42,16.3,,,32.03
2024-04-10 02:00,10.35,50.31,16.33,,,32.78
