Unnamed: 0,IMO,VesselId,VesselObjectId,StartDateUTC,EndDateUTC,LogDurationMinutes,PortCallId,NoonLogId,ME1RunningHoursMinute,ME2RunningHoursMinute,SpeedOG,SpeedTW,CorrectedSpeed,IdealSpeed,SpeedDrop,ApparentSlip,ME1EffectivePower,ME2EffectivePower,ME1IdealLightRunPower,ME2IdealLightRunPower,MEShaftPowerActual,MEDeliveredPowerActual,AddedPowerWeather,CorrectedPowerDelivered,PwrDlvOnSpeed,PwrDlvOnRPM,IdlPwrDlvOnSpeed,PwrDlvrDevOnSpeed,IdlPwrDlvOnRPM,PwrDlvrDevOnRPM,ME1ActualRPM,ME2ActualRPM,CorrectedRPM,ISOCorrectedRPM,IdealRPM,RPMDeviation,ISOCorrectedFOC,ISOIdealFOC,MEFOCDeviation,MEFOCIdealPD,MEFOCDeviationOnPD,MEFOCIdealPDCor,MEFOCDeviationOnPDCor,MEActualSFOC,ISOCorrectedSFOC,ISOIdealSFOC,ISOSFOCDeviation,ME1MCR,ME2MCR,AutoLogValidityIndex,IsSpeedDropValid,IsApparentSlipValid,IsDeltaFOCMEValid,IsDeltaPDOnSpeedValid,IsDeltaPDOnRPMValid,IsDeltaNpropValid,IsDeltaSFOCMEValid,AddedFOCEngine,AddedFOCSpeedDrop,AddedFOCRPM,AddedFOCRateEngine,AddedFOCRateSpeedDrop,AddedFOCRateRPM,AddedEnergy,AddedFOCHPRolling,AddedFOCMERolling,BFScale,NormPowerDesign,IdealPowerDesign,CreatedOn,WindSpeedUsed,MeanDraft,WindSpeed,WindDirection,Heading,AirTemperature,AirPressure
0,9967536,1021,1021,17-02-2025 14:00,17-02-2025 14:10,10,,,6.0000,,12.9400,12.9300,13.1100,15.1100,13.2000,12.0000,7329.0000,,,,7255.7100,7183.1500,653.1300,6530.0200,6530.0200,6530.0200,4209.0500,55.1000,5525.6200,18.2000,48.0000,,47.0000,47.0000,43.0000,9.2000,0.1200,0.0700,62.9000,0.1200,8.0000,0.1100,18.3000,177.5500,171.9400,160.0400,7.4000,28.2000,,87.5,1,1,1,1,1,1,1,0.0087,0.0382,0,2.0935,9.1793,0,232.0972,9.1793,2.0935,6,28380.6,18293.2,26-05-2025 15:47,12.53,11.20,12.53,346.98,87.32,7.25,1029.52
1,9967536,1021,1021,17-02-2025 14:10,17-02-2025 14:20,10,,,10.0000,,14.3300,14.2800,14.4900,17.7000,18.1000,12.2000,10666.3800,,,,10559.7200,10454.1200,-38.9300,10493.0500,10493.0500,10493.0500,5729.7700,83.1000,8070.3800,30.0000,53.0000,,54.0000,54.0000,48.0000,12.1000,0.3300,0.1600,97.9000,0.2900,10.9000,0.2900,10.5000,179.8200,174.1400,157.7100,10.4000,41.0000,,87.5,1,1,1,1,1,1,1,0.0292,0.1322,0,4.204,19.0301,0,793.8808,19.0301,4.204,6,33500.8,18293.2,26-05-2025 15:47,12.53,11.20,12.53,346.98,110.73,7.25,1029.52
2,9967536,1021,1021,17-02-2025 14:20,17-02-2025 14:30,10,,,6.0000,,15.9300,15.8500,16.0700,18.2500,11.9000,7.2000,10930.4000,,,,10821.1000,10712.8900,-750.2600,11463.1500,11463.1500,11463.1500,7867.3900,45.7000,9721.9900,17.9000,56.0000,,57.0000,57.0000,53.0000,7.4000,0.2000,0.1300,52.9000,0.1800,6.7000,0.1900,-0.1000,172.7900,167.3200,157.6100,6.2000,42.0000,,87.5,1,1,1,1,1,1,1,0.0106,0.0601,0,2.5485,14.4134,0,359.5758,14.4134,2.5485,6,26654.1,18293.2,26-05-2025 15:47,12.53,11.20,12.53,346.98,147.86,7.25,1029.52
3,9967536,1021,1021,17-02-2025 14:30,17-02-2025 14:40,10,,,8.0000,,16.1200,16.0400,16.2700,18.1200,10.2000,6.1000,10687.3600,,,,10580.4900,10474.6900,-751.4700,11226.1500,11226.1500,11226.1500,8158.7800,37.6000,9735.8400,15.3000,56.0000,,57.0000,57.0000,54.0000,6.2000,0.2700,0.1800,44.6000,0.2300,6.7000,0.2500,-0.3000,172.8900,167.4100,157.7100,6.2000,41.1000,,87.5,1,1,1,1,1,1,1,0.0138,0.0685,0,2.4893,12.3336,0,408.9831,12.3336,2.4893,6,25170.7,18293.2,26-05-2025 15:47,12.53,11.20,12.53,346.98,146.75,7.25,1029.52
4,9967536,1021,1021,17-02-2025 14:40,17-02-2025 14:50,10,,,7.0000,,16.1100,16.0200,16.2600,18.0900,10.2000,6.1000,10644.3300,,,,10537.8900,10432.5100,-753.7600,11186.2700,11186.2700,11186.2700,8140.3400,37.4000,9717.8200,15.1000,56.0000,,57.0000,57.0000,54.0000,6.2000,0.2300,0.1600,45.0000,0.2000,7.1000,0.2200,0.1000,173.6000,168.0800,157.7200,6.6000,40.9000,,87.5,1,1,1,1,1,1,1,0.0129,0.0596,0,2.6464,12.2597,0,355.3594,12.2597,2.6464,6,25138.1,18293.2,26-05-2025 15:47,12.53,11.20,12.53,346.98,150.25,7.25,1029.52
5,9967536,1021,1021,17-02-2025 14:50,17-02-2025 15:00,10,,,7.0000,,15.3500,15.3100,15.5300,18.0300,13.9000,10.6000,11353.2400,,,,11239.7100,11127.3100,59.5100,11067.8000,11067.8000,11067.8000,7078.6600,56.4000,9308.7000,18.9000,56.0000,,56.0000,56.0000,51.0000,9.7000,0.2300,0.1400,64.5000,0.2200,6.9000,0.2200,7.5000,173.0500,167.5500,157.4700,6.4000,43.6000,,87.5,1,1,1,1,1,1,1,0.0134,0.0776,0,2.7484,15.9638,0,465.3996,15.9638,2.7484,6,28602.3,18293.2,26-05-2025 15:47,12.53,11.20,12.53,346.98,108.42,7.25,1029.52
6,9967536,1021,1021,17-02-2025 15:00,17-02-2025 15:10,10,,,8.0000,,15.7800,15.7200,15.9400,18.0500,11.7000,8.0000,10935.7900,,,,10826.4300,10718.1700,-396.8900,11115.0600,11115.0600,11115.0600,7673.1500,44.9000,9514.3000,16.8000,56.0000,,57.0000,57.0000,53.0000,7.5000,0.2700,0.1700,52.6000,0.2400,7.0000,0.2500,3.3000,173.2900,167.7900,157.6100,6.5000,42.0000,,87.5,1,1,1,1,1,1,1,0.0148,0.0767,0,2.6715,13.8117,0,458.9205,13.8117,2.6715,6,26498.9,18293.2,26-05-2025 15:47,12.53,11.20,12.53,346.98,124.01,7.25,1029.52
7,9967536,1021,1021,17-02-2025 15:10,17-02-2025 15:20,10,,,8.0000,,16.0800,15.9900,16.2200,18.3900,11.8000,6.3000,11241.6100,,,,11129.1900,11017.9000,-703.3300,11721.2200,11721.2200,11721.2200,8086.9300,44.9000,9680.3200,21.1000,56.0000,,57.0000,57.0000,54.0000,6.3000,0.2800,0.1800,53.0000,0.2500,7.3000,0.2600,1.0000,173.6600,168.1600,157.5000,6.8000,43.2000,,87.5,1,1,1,1,1,1,1,0.016,0.0811,0,2.8751,14.6024,0,484.5731,14.6024,2.8751,6,26514.3,18293.2,26-05-2025 15:47,12.53,11.20,12.53,346.98,165.83,7.25,1029.52
8,9967536,1021,1021,17-02-2025 15:20,17-02-2025 15:30,10,,,7.0000,,16.0300,15.9400,16.1700,18.1900,11.1000,6.7000,10682.1200,,,,10575.3000,10469.5500,-885.0700,11354.6200,11354.6200,11354.6200,8011.9000,41.7000,9826.2300,15.6000,56.0000,,57.0000,57.0000,53.0000,7.1000,0.2400,0.1600,49.0000,0.2100,6.9000,0.2200,-1.2000,173.2600,167.7900,157.7100,6.4000,41.1000,,87.5,1,1,1,1,1,1,1,0.0126,0.0652,0,2.5856,13.4118,0,389.9837,13.4118,2.5856,6,25925.5,18293.2,26-05-2025 15:47,12.53,11.20,12.53,346.98,178.41,7.25,1029.52
9,9967536,1021,1021,17-02-2025 15:30,17-02-2025 15:40,10,,,7.0000,,15.9200,15.8300,16.0600,18.0900,11.2000,7.2000,10644.3300,,,,10537.8900,10432.5100,-737.3800,11169.8900,11169.8900,11169.8900,7843.6700,42.4000,9715.3000,15.0000,56.0000,,57.0000,57.0000,53.0000,7.5000,0.2300,0.1600,50.0000,0.2000,7.1000,0.2200,0.2000,173.5800,168.0900,157.7200,6.6000,40.9000,,87.5,1,1,1,1,1,1,1,0.0129,0.0649,0,2.6479,13.3479,0,388.0595,13.3479,2.6479,6,26050.7,18293.2,26-05-2025 15:47,12.53,11.20,12.53,346.98,164.02,7.25,1029.52
10,9967536,1021,1021,17-02-2025 15:40,17-02-2025 15:50,10,,,9.0000,,15.9000,15.8100,16.0400,18.0300,11.0000,7.4000,10555.8200,,,,10450.2600,10345.7600,-717.9200,11063.6700,11063.6700,11063.6700,7813.4200,41.6000,9724.1400,13.8000,56.0000,,57.0000,57.0000,53.0000,7.6000,0.3000,0.2000,49.1000,0.2600,7.1000,0.2800,0.3000,173.5900,168.1100,157.7600,6.6000,40.6000,,87.5,1,1,1,1,1,1,1,0.0164,0.0815,0,2.6214,13.0401,0,487.5386,13.0401,2.6214,6,25902.9,18293.2,26-05-2025 15:47,12.53,11.20,12.53,346.98,164.82,7.25,1029.52
11,9967536,1021,1021,17-02-2025 15:50,17-02-2025 16:00,10,,,7.0000,,15.7200,15.6300,15.8600,18.0600,12.2000,8.5000,10592.1300,,,,10486.2100,10381.3500,-739.3100,11120.6600,11120.6600,11120.6600,7546.1000,47.4000,9743.6600,14.1000,56.0000,,57.0000,57.0000,52.0000,9.0000,0.2300,0.1500,55.3000,0.2000,7.3000,0.2200,0.4000,173.9800,168.4800,157.7500,6.8000,40.7000,,87.5,1,1,1,1,1,1,1,0.0133,0.0696,0,2.7296,14.3165,0,417.0316,14.3165,2.7296,6,26958.6,18293.2,26-05-2025 15:47,12.53,11.20,12.53,346.98,163.49,7.25,1029.52
12,9967536,1021,1021,17-02-2025 16:00,17-02-2025 16:10,10,,,7.0000,,15.7700,15.6600,15.9000,18.6400,14.7000,8.1000,11517.0400,,,,11401.8700,11287.8500,-913.3400,12201.1900,12201.1900,12201.1900,7611.9000,60.3000,9773.8300,24.8000,56.0000,,57.0000,57.0000,53.0000,8.8000,0.2500,0.1500,68.1000,0.2200,7.0000,0.2400,-0.9000,173.1000,167.6200,157.4200,6.5000,44.3000,,37.5,1,1,0,0,0,0,1,0.0137,0.0893,0,2.8195,18.3659,0,535.4166,18.3659,2.8195,6,29322.4,18293.2,26-05-2025 15:47,13.13,11.20,13.13,349.16,197.87,7.46,1028.95
13,9967536,1021,1021,17-02-2025 16:20,17-02-2025 16:30,10,,,9.0000,,16.2700,16.1200,16.3600,18.0500,9.4000,5.3000,10666.3800,,,,10559.7200,10454.1200,-660.6000,11114.7300,11114.7300,11114.7300,8305.2600,33.8000,9724.2500,14.3000,56.0000,,57.0000,57.0000,54.0000,5.5000,0.3000,0.2100,41.3000,0.2600,7.0000,0.2800,0.8000,173.4900,167.9800,157.7100,6.5000,41.0000,,37.5,1,1,0,0,0,0,1,0.0164,0.0708,0,2.6281,11.3337,0,421.4195,11.3337,2.6281,6,24481.4,18293.2,26-05-2025 15:47,13.13,11.20,13.13,349.16,210.55,7.46,1028.95
14,9967536,1021,1021,17-02-2025 16:30,17-02-2025 16:40,10,,,8.0000,,16.1700,16.0400,16.2800,18.1900,10.5000,5.9000,10774.7100,,,,10666.9600,10560.2900,-801.7000,11361.9900,11361.9900,11361.9900,8180.8200,38.9000,9789.3900,16.1000,56.0000,,57.0000,57.0000,54.0000,6.3000,0.2700,0.1900,46.3000,0.2400,7.0000,0.2500,-0.4000,173.3600,167.8600,157.6700,6.5000,41.4000,,37.5,1,1,0,0,0,0,1,0.0146,0.0711,0,2.6338,12.7955,0,424.1558,12.7955,2.6338,6,25406.7,18293.2,26-05-2025 15:47,13.13,11.20,13.13,349.16,204.58,7.46,1028.95
15,9967536,1021,1021,17-02-2025 16:40,17-02-2025 16:50,10,,,7.0000,,16.2000,16.0700,16.3200,18.1500,10.1000,5.8000,10675.0800,,,,10568.3300,10462.6500,-817.2600,11279.9000,11279.9000,11279.9000,8231.4000,37.0000,9805.6500,15.0000,56.0000,,57.0000,57.0000,54.0000,6.1000,0.2400,0.1600,44.4000,0.2100,7.0000,0.2200,-0.5000,173.4400,167.9700,157.7100,6.5000,41.0000,,37.5,1,1,0,0,0,0,1,0.0128,0.0596,0,2.6291,12.2625,0,355.6587,12.2625,2.6291,6,25068.1,18293.2,26-05-2025 15:47,13.13,11.20,13.13,349.16,203.86,7.46,1028.95
16,9967536,1021,1021,17-02-2025 16:50,17-02-2025 17:00,10,,,8.0000,,16.1800,16.0600,16.3100,18.1700,10.2000,5.9000,10659.1500,,,,10552.5600,10447.0300,-870.0800,11317.1200,11317.1200,11317.1200,8215.7400,37.7000,9821.5100,15.2000,56.0000,,57.0000,57.0000,54.0000,6.2000,0.2700,0.1900,45.4000,0.2300,7.3000,0.2500,-0.8000,173.8300,168.3200,157.7200,6.7000,41.0000,,37.5,1,1,0,0,0,0,1,0.0151,0.0693,0,2.7132,12.4807,0,413.5167,12.4807,2.7132,6,25198.8,18293.2,26-05-2025 15:47,13.13,11.20,13.13,349.16,201.09,7.46,1028.95
17,9967536,1021,1021,17-02-2025 17:00,17-02-2025 17:10,10,,,9.0000,,16.1400,16.0300,16.2700,18.1700,10.5000,6.1000,10641.4700,,,,10535.0600,10429.7100,-888.8900,11318.6000,11318.6000,11318.6000,8160.1300,38.7000,9846.7500,14.9000,56.0000,,57.0000,57.0000,54.0000,6.6000,0.3000,0.2100,46.2000,0.2600,7.1000,0.2800,-1.1000,173.6000,168.0800,157.7300,6.6000,40.9000,,37.5,1,1,0,0,0,0,1,0.0165,0.0794,0,2.6439,12.7056,0,473.7699,12.7056,2.6439,6,25373.8,18293.2,26-05-2025 15:47,13.13,11.20,13.13,349.16,199.95,7.46,1028.95
18,9967536,1021,1021,17-02-2025 17:10,17-02-2025 17:20,10,,,7.0000,,16.1000,15.9900,16.2300,18.1800,10.7000,6.3000,10645.0800,,,,10538.6300,10433.2400,-914.6100,11347.8600,11347.8600,11347.8600,8108.0700,40.0000,9838.4000,15.3000,56.0000,,57.0000,57.0000,54.0000,6.8000,0.2400,0.1600,47.5000,0.2000,7.2000,0.2200,-1.3000,173.6700,168.1800,157.7200,6.6000,40.9000,,37.5,1,1,0,0,0,0,1,0.013,0.0633,0,2.6724,13.0171,0,377.9746,13.0171,2.6724,6,25602.7,18293.2,26-05-2025 15:47,13.13,11.20,13.13,349.16,198.25,7.46,1028.95
19,9967536,1021,1021,17-02-2025 17:20,17-02-2025 17:30,10,,,9.0000,,16.1400,16.0300,16.2700,18.1700,10.4000,6.1000,10640.1900,,,,10533.7900,10428.4500,-888.5600,11317.0100,11317.0100,11317.0100,8160.0200,38.7000,9841.4900,15.0000,56.0000,,57.0000,57.0000,54.0000,6.6000,0.3000,0.2100,46.1000,0.2600,7.0000,0.2800,-1.2000,173.4900,168.0000,157.7300,6.5000,40.9000,,37.5,1,1,0,0,0,0,1,0.0164,0.0793,0,2.6246,12.6915,0,473.5487,12.6915,2.6246,6,25370.6,18293.2,26-05-2025 15:47,13.13,11.20,13.13,349.16,199.97,7.46,1028.95
20,9967536,1021,1021,17-02-2025 17:30,17-02-2025 17:40,10,,,8.0000,,15.9600,15.8500,16.0900,18.1400,11.3000,7.1000,10568.4700,,,,10462.7900,10358.1600,-911.4300,11269.5900,11269.5900,11269.5900,7894.0400,42.8000,9850.3100,14.4000,56.0000,,57.0000,57.0000,53.0000,7.7000,0.2700,0.1800,50.2000,0.2300,7.1000,0.2500,-1.4000,173.5500,168.0800,157.7600,6.5000,40.6000,,37.5,1,1,0,0,0,0,1,0.0145,0.0752,0,2.6186,13.5364,0,450.0739,13.5364,2.6186,6,26115.6,18293.2,26-05-2025 15:47,13.13,11.20,13.13,349.16,198.27,7.46,1028.95
21,9967536,1021,1021,17-02-2025 17:40,17-02-2025 17:50,10,,,8.0000,,15.9600,15.8500,16.0900,18.1800,11.5000,7.1000,10646.6300,,,,10540.1600,10434.7600,-899.5800,11334.3400,11334.3400,11334.3400,7889.5800,43.7000,9825.9200,15.4000,56.0000,,57.0000,57.0000,53.0000,7.7000,0.2700,0.1800,51.2000,0.2300,7.1000,0.2500,-1.2000,173.5600,168.0700,157.7200,6.6000,40.9000,,37.5,1,1,0,0,0,0,1,0.0147,0.0768,0,2.6443,13.8165,0,459.3008,13.8165,2.6443,6,26280.4,18293.2,26-05-2025 15:47,13.13,11.20,13.13,349.16,199.06,7.46,1028.95
22,9967536,1021,1021,17-02-2025 17:50,17-02-2025 18:00,10,,,8.0000,,16.0200,15.9300,16.1800,18.3100,11.7000,6.8000,10816.8100,,,,10708.6400,10601.5500,-976.0200,11577.5700,11577.5700,11577.5700,8018.5800,44.4000,9865.9200,17.3000,56.0000,,57.0000,57.0000,53.0000,7.2000,0.2800,0.1800,51.7000,0.2400,6.9000,0.2600,-1.9000,173.2200,167.7600,157.6500,6.4000,41.6000,,37.5,1,1,0,0,0,0,1,0.0146,0.0793,0,2.6227,14.2726,0,474.5323,14.2726,2.6227,6,26412.5,18293.2,26-05-2025 15:47,13.13,11.20,13.13,349.16,192.57,7.46,1028.95
23,9967536,1021,1021,17-02-2025 18:00,17-02-2025 18:10,10,,,8.0000,,16.0500,15.9500,16.2000,18.1400,10.7000,6.6000,10616.5300,,,,10510.3600,10405.2600,-870.4200,11275.6700,11275.6700,11275.6700,8051.3400,40.0000,9824.3700,14.8000,56.0000,,57.0000,57.0000,53.0000,7.0000,0.2700,0.1800,47.6000,0.2300,7.2000,0.2500,-0.9000,173.7200,168.2400,157.7400,6.7000,40.8000,,37.5,1,1,0,0,0,0,1,0.0149,0.0719,0,2.6762,12.9493,0,429.9112,12.9493,2.6762,7,25619.1,18293.2,26-05-2025 15:47,14.97,11.20,14.97,359.01,185.64,8.18,1028.33
24,9967536,1021,1021,17-02-2025 18:10,17-02-2025 18:20,10,,,8.0000,,16.2300,16.0800,16.3300,18.3900,11.2000,5.6000,10973.7000,,,,10863.9600,10755.3200,-961.5000,11716.8200,11716.8200,11716.8200,8252.0500,42.0000,9856.7800,18.9000,56.0000,,57.0000,57.0000,54.0000,6.2000,0.2800,0.1900,49.6000,0.2400,7.1000,0.2600,-1.5000,173.4600,167.9700,157.5900,6.6000,42.2000,,37.5,1,1,0,0,0,0,1,0.0152,0.0774,0,2.7341,13.924,0,461.9688,13.924,2.7341,7,25973.9,18293.2,26-05-2025 15:47,14.97,11.20,14.97,359.01,203.95,8.18,1028.33
25,9967536,1021,1021,17-02-2025 18:20,17-02-2025 18:30,10,,,8.0000,,16.2000,16.0400,16.2800,18.2300,10.7000,5.8000,10801.6500,,,,10693.6300,10586.6900,-853.0000,11439.7000,11439.7000,11439.7000,8179.2600,39.9000,9812.4700,16.6000,56.0000,,57.0000,57.0000,54.0000,6.4000,0.2700,0.1900,47.4000,0.2400,7.1000,0.2600,-0.7000,173.5100,168.0200,157.6600,6.6000,41.5000,,37.5,1,1,0,0,0,0,1,0.0149,0.0728,0,2.6868,13.1056,0,434.7241,13.1056,2.6868,7,25585.3,18293.2,26-05-2025 15:47,14.97,11.20,14.97,359.01,211.55,8.18,1028.33
26,9967536,1021,1021,17-02-2025 18:30,17-02-2025 18:40,10,,,7.0000,,16.1800,16.0300,16.2700,18.3300,11.2000,5.9000,10887.7600,,,,10778.8800,10671.0900,-941.7600,11612.8500,11612.8500,11612.8500,8167.9800,42.2000,9851.0000,17.9000,56.0000,,57.0000,57.0000,54.0000,6.6000,0.2400,0.1600,49.7000,0.2100,7.0000,0.2300,-1.5000,173.3800,167.9000,157.6300,6.5000,41.8000,,37.5,1,1,0,0,0,0,1,0.0131,0.0673,0,2.6848,13.8347,0,401.9013,13.8347,2.6848,7,26008.4,18293.2,26-05-2025 15:47,14.97,11.20,14.97,359.01,205.68,8.18,1028.33
27,9967536,1021,1021,17-02-2025 18:40,17-02-2025 18:50,10,,,8.0000,,16.4300,16.3000,16.5500,18.2600,9.4000,4.4000,10693.9900,,,,10587.0500,10481.1800,-1000.7700,11481.9500,11481.9500,11481.9500,8593.2800,33.6000,9892.3800,16.1000,56.0000,,57.0000,57.0000,55.0000,4.9000,0.2700,0.1900,40.8000,0.2300,7.0000,0.2600,-2.1000,173.3700,167.9000,157.7000,6.5000,41.1000,,37.5,1,1,0,0,0,0,1,0.0145,0.0647,0,2.6168,11.6486,0,385.1562,11.6486,2.6168,7,24442.6,18293.2,26-05-2025 15:47,14.97,11.20,14.97,359.01,197.83,8.18,1028.33
28,9967536,1021,1021,17-02-2025 18:50,17-02-2025 19:00,10,,,10.0000,,16.5000,16.3700,16.6200,18.2000,8.7000,4.0000,10579.2500,,,,10473.4600,10368.7300,-1003.4700,11372.2000,11372.2000,11372.2000,8709.5700,30.6000,9903.9700,14.8000,56.0000,,57.0000,57.0000,55.0000,4.5000,0.3400,0.2500,37.8000,0.2900,7.0000,0.3200,-2.2000,173.5200,168.0400,157.7500,6.5000,40.7000,,37.5,1,1,0,0,0,0,1,0.0181,0.0747,0,2.6121,10.7603,0,443.7719,10.7603,2.6121,7,23885.7,18293.2,26-05-2025 15:47,14.97,11.20,14.97,359.01,197.28,8.18,1028.33
29,9967536,1021,1021,17-02-2025 19:00,17-02-2025 19:10,10,,,7.0000,,16.5100,16.3800,16.6300,18.2100,8.7000,4.0000,10606.6900,,,,10500.6200,10395.6100,-1003.6200,11399.2300,11399.2300,11399.2300,8729.1800,30.6000,9897.7000,15.2000,56.0000,,57.0000,57.0000,55.0000,4.4000,0.2400,0.1700,38.1000,0.2000,7.2000,0.2200,-2.0000,173.8400,168.3300,157.7400,6.7000,40.8000,,37.5,1,1,0,0,0,0,1,0.0131,0.0525,0,2.6948,10.8023,0,311.5069,10.8023,2.6948,7,23888.7,18293.2,26-05-2025 15:47,14.97,11.20,14.97,359.01,196.55,8.18,1028.33
30,9967536,1021,1021,17-02-2025 19:10,17-02-2025 19:20,10,,,6.0000,,16.4800,16.3500,16.6000,18.1800,8.7000,4.1000,10552.7700,,,,10447.2400,10342.7700,-1002.0500,11344.8200,11344.8200,11344.8200,8681.9500,30.7000,9883.8900,14.8000,56.0000,,57.0000,57.0000,55.0000,4.5000,0.2000,0.1500,37.7000,0.1700,6.9000,0.1900,-2.3000,173.2600,167.7500,157.7600,6.3000,40.6000,,37.5,1,1,0,0,0,0,1,0.0105,0.0449,0,2.5301,10.7655,0,266.2873,10.7655,2.5301,7,23904,18293.2,26-05-2025 15:47,14.97,11.20,14.97,359.01,196.12,8.18,1028.33
31,9967536,1021,1021,17-02-2025 19:20,17-02-2025 19:30,10,,,10.0000,,16.5000,16.3800,16.6300,18.2200,8.7000,4.0000,10626.6500,,,,10520.3800,10415.1800,-998.4400,11413.6200,11413.6200,11413.6200,8721.5500,30.9000,9899.6900,15.3000,56.0000,,57.0000,57.0000,55.0000,4.4000,0.3400,0.2500,38.2000,0.2900,7.1000,0.3200,-2.0000,173.6700,168.1500,157.7300,6.6000,40.8000,,37.5,1,1,0,0,0,0,1,0.0185,0.0756,0,2.658,10.8893,0,448.6785,10.8893,2.658,7,23939.8,18293.2,26-05-2025 15:47,14.97,11.20,14.97,359.01,194.59,8.18,1028.33
32,9967536,1021,1021,17-02-2025 19:50,17-02-2025 20:00,10,,,6.0000,,11.6600,11.7000,11.8800,12.2500,3.0000,-4.9000,2686.0800,,,,2659.2200,2632.6300,-776.3400,3408.9700,3408.9700,3408.9700,3086.5900,10.4000,2812.2200,21.2000,36.0000,,38.0000,38.0000,39.0000,-2.8000,0.0600,0.0600,13.0000,0.0500,4.6000,0.0600,-16.3000,189.9800,183.9600,176.4900,4.2000,10.3000,,37.5,1,1,0,0,0,0,1,0.002,0.0054,0,0.4818,1.2924,0,32.2379,1.2924,0.4818,7,20203.9,18293.2,26-05-2025 15:47,14.97,11.20,14.97,359.01,144.80,8.18,1028.33
33,9967536,1021,1021,17-02-2025 20:00,17-02-2025 20:10,10,,,5.0000,,11.3000,11.3800,11.4900,12.3500,7.0000,-1.6000,2880.7300,,,,2851.9200,2823.4000,-676.7600,3500.1600,3500.1600,3500.1600,2775.9500,26.1000,2731.0500,28.2000,36.0000,,38.0000,38.0000,38.0000,-0.5000,0.0600,0.0400,27.3000,0.0400,5.0000,0.0500,-12.9000,188.8300,182.8300,174.7600,4.6000,11.1000,,37.5,1,1,0,0,0,0,1,0.0019,0.0099,0,0.5579,2.8409,0,60.3512,2.8409,0.5579,7,23065.7,18293.2,26-05-2025 15:47,16.52,11.20,16.52,3.63,144.10,8.61,1028.52
34,9967536,1021,1021,17-02-2025 20:10,17-02-2025 20:20,10,,,7.0000,,11.3700,11.4500,11.5600,12.4800,7.4000,-2.3000,2952.7500,,,,2923.2200,2893.9900,-722.8700,3616.8600,3616.8600,3616.8600,2828.2700,27.9000,2735.8200,32.2000,36.0000,,38.0000,38.0000,38.0000,-1.0000,0.0800,0.0600,29.4000,0.0600,5.5000,0.0800,-13.1000,189.1500,183.1400,174.1600,5.2000,11.3000,,37.5,1,1,0,0,0,0,1,0.0031,0.015,0,0.6363,3.0881,0,92.0021,3.0881,0.6363,7,23393.8,18293.2,26-05-2025 15:47,16.52,11.20,16.52,3.63,146.50,8.61,1028.52
35,9967536,1021,1021,17-02-2025 20:20,17-02-2025 20:30,10,,,8.0000,,11.7600,11.8300,11.9400,12.5300,4.7000,-5.7000,2848.3600,,,,2819.8800,2791.6800,-867.4300,3659.1100,3659.1100,3659.1100,3132.2100,16.8000,2819.6400,29.8000,36.0000,,38.0000,38.0000,39.0000,-3.1000,0.0900,0.0800,18.8000,0.0700,4.8000,0.0900,-17.1000,188.7900,182.8100,175.0300,4.4000,10.9000,,37.5,1,1,0,0,0,0,1,0.003,0.0115,0,0.5314,2.0745,0,70.2532,2.0745,0.5314,7,21370.5,18293.2,26-05-2025 15:47,16.52,11.20,16.52,3.63,157.52,8.61,1028.52
36,9967536,1021,1021,18-02-2025 01:20,18-02-2025 01:30,10,,,7.0000,,13.3700,13.4600,13.6900,14.2600,4.0000,8.4000,7980.3700,,,,7900.5700,7821.5600,2350.2800,5471.2900,5471.2900,5471.2900,4813.7300,13.7000,4445.2700,23.1000,48.0000,,44.0000,44.0000,45.0000,-2.5000,0.1200,0.1000,24.9000,0.1600,7.9000,0.1100,51.5000,176.8000,171.1800,159.4500,7.4000,30.7000,,37.5,1,1,0,0,0,0,1,0.0109,0.0136,0,2.2477,2.7925,0,76.7154,2.7925,2.2477,6,20792.1,18293.2,26-05-2025 15:47,13.83,11.20,13.83,15.36,321.43,8.33,1030.00
37,9967536,1021,1021,18-02-2025 01:30,18-02-2025 01:40,10,,,10.0000,,13.4400,13.5200,13.7600,14.0500,2.1000,7.9000,7703.6900,,,,7626.6500,7550.3800,2323.3200,5227.0700,5227.0700,5227.0700,4885.1300,7.0000,4409.6300,18.5000,48.0000,,44.0000,44.0000,45.0000,-3.2000,0.1700,0.1400,17.9000,0.2100,7.7000,0.1500,52.4000,176.6600,171.0600,159.6900,7.1000,29.6000,,37.5,1,1,0,0,0,0,1,0.0146,0.0109,0,2.1015,1.5692,0,56.9896,1.5692,2.1015,6,19573.7,18293.2,26-05-2025 15:47,13.83,11.20,13.83,15.36,320.10,8.33,1030.00
38,9967536,1021,1021,18-02-2025 01:40,18-02-2025 01:50,10,,,10.0000,,13.4400,13.5300,13.7600,14.0000,1.7000,7.9000,7683.9700,,,,7607.1300,7531.0600,2363.0400,5168.0100,5168.0100,5168.0100,4890.8900,5.7000,4372.5700,18.2000,48.0000,,44.0000,44.0000,45.0000,-3.5000,0.1700,0.1400,16.3000,0.2100,7.4000,0.1500,53.2000,176.2500,170.6700,159.7100,6.9000,29.5000,,37.5,1,1,0,0,0,0,1,0.014,0.0091,0,2.0209,1.3164,0,46.1871,1.3164,2.0209,6,19329.7,18293.2,26-05-2025 15:47,13.83,11.20,13.83,15.36,321.25,8.33,1030.00
